barcode,product_name,brand,company,region,category,image_url,energy_kcal_100g,protein_g_100g,carbs_g_100g,fat_g_100g,sugars_g_100g,saturated_fat_g_100g,fiber_g_100g,salt_g_100g,energy_kcal_macro_calculated_100g,energy_kcal_macro_diff_abs,energy_kcal_macro_diff_pct,protein_g_per_100kcal,carbs_g_per_100kcal,fat_g_per_100kcal,nutrition_quality_status,nutrition_quality_reason,energy_macro_exception_type,beverage_view_segment,include_in_product_explorer,include_in_market_overview_calculations,include_in_market_overview_charts
14100096559,Goldfish crackers,pepperidge farms,,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/001/410/009/6559/front_en.25.400.jpg,466.666666666667,6.66666666666667,100.0,16.6666666666667,0.0,3.33333333333333,3.33333333333333,2.08333333333333,576.666666666667,-109.99999999999994,-0.2357142857142854,1.4285714285714282,21.42857142857141,3.571428571428576,data_quality_error,macro_mass_balance_exceeds_100g,,not_beverage,False,False,False
14100099970,Milano Milk Chocolate,pepperidge farm,The Campbell's Company,FRANCE|US_CANADA,snacks,https://images.openfoodfacts.org/images/products/001/410/009/9970/front_en.21.400.jpg,739.130434782609,6.06060606060606,66.6666666666667,27.2727272727273,33.3333333333333,12.1212121212121,3.03030303030303,0.454545454545455,536.3636363636367,202.76679841897226,0.27433155080213883,0.8199643493761135,9.019607843137257,3.6898395721925152,data_quality_error,macro_mass_balance_exceeds_100g,,not_beverage,False,False,False
14800515336,Clamato El Original,grupo penafiel,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/001/480/051/5336/front_es.20.400.jpg,14.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,30.0,-16.0,-1.1428571428571428,7.142857142857142,14.285714285714285,14.285714285714285,data_quality_error,nutrient_density_exceeds_energy_limit,,ready_to_drink_beverages,False,False,False
14800645118,fruit juicy red,unknown,,US_CANADA,beverages,https://images.openfoodfacts.org/images/products/001/480/064/5118/front_en.3.400.jpg,16.666666666667,0.0,4.5833333333333,0.0,4.5833333333333,0.0,,0.109375,18.3333333333332,-1.6666666666662024,-0.09999999999997015,0.0,27.499999999999254,0.0,data_quality_error,nutrient_density_exceeds_energy_limit,,unknown_beverage_segment,False,False,False
15000045203,puffs strawberry apple,gerber,,US_CANADA,cereals,https://images.openfoodfacts.org/images/products/001/500/004/5203/front_en.62.400.jpg,357.142857142857,0.0,1224.48979591837,0.0,0.0,0.0,0.0,0.0,4897.95918367348,-4540.816326530623,-12.714285714285749,0.0,342.85714285714374,0.0,data_quality_error,nutrient_value_above_100g;macro_mass_balance_exceeds_100g;nutrient_density_exceeds_energy_limit,,not_beverage,False,False,False
15000045357,Oatmeal & Barley Apple Cinnamon imp,gerber,,US_CANADA,cereals,https://images.openfoodfacts.org/images/products/001/500/004/5357/front_en.3.400.jpg,1.0,2.0,28.0,1.0,11.0,0.0,1.0,0.3375,129.0,-128.0,-128.0,200.0,2800.0,100.0,data_quality_error,nutrient_density_exceeds_energy_limit,,not_beverage,False,False,False
15400047258,Rainbo Mallows,western family,,FRANCE,cereals,https://images.openfoodfacts.org/images/products/001/540/004/7258/front_en.4.400.jpg,120.0,4.0,45.0,15.0,18.0,12.0,,2.0,331.0,-211.0,-1.7583333333333333,3.3333333333333335,37.5,12.5,data_quality_error,nutrient_density_exceeds_energy_limit,,not_beverage,False,False,False
15586945034,Bonbons,unknown,,FRANCE,snacks,https://images.openfoodfacts.org/images/products/001/558/694/5034/front_fr.4.400.jpg,248.0,0.0,98.0,1.43,0.0,1.14,,,404.87,-156.87,-0.6325403225806452,0.0,39.516129032258064,0.5766129032258064,data_quality_error,nutrient_density_exceeds_energy_limit,,not_beverage,False,False,False
15700177013,Egg nog,meadow gold,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/001/570/017/7013/front_en.3.400.jpg,170.0,0.0,19.0,0.0,15.0,5.0,0.0,0.2625,76.0,94.0,0.5529411764705883,0.0,11.176470588235295,0.0,data_quality_error,saturated_fat_greater_than_fat,,not_beverage,False,False,False
16000107472,Honey Nut Cheerios,cheerios,,US_CANADA,cereals,https://images.openfoodfacts.org/images/products/001/600/010/7472/front_en.10.400.jpg,172.419375,8.87366875,71.516,3.8055,32.358,0.0218925,5.608,1.473984875,355.808175,-183.3888,-1.063620605282904,5.146561255079367,41.477937151784715,2.2071185445371206,data_quality_error,nutrient_density_exceeds_energy_limit,,not_beverage,False,False,False
16000125544,Frosted cheerios gluten free breakfast cereal,general mills,General Mills,US_CANADA,cereals,https://images.openfoodfacts.org/images/products/001/600/012/5544/front_en.8.400.jpg,171.734664351852,10.6982175925926,67.1404513888889,4.38787037037037,27.4044791666667,0.147694444444444,7.55462962962963,1.47905179398149,350.84550925925936,-179.11084490740737,-1.0429510290388606,6.229503887854561,39.09545672813659,2.555028937769052,data_quality_error,nutrient_density_exceeds_energy_limit,,not_beverage,False,False,False
16000137639,Nature Valley Peanut Butter Chocolate Granola Bites,nature valley,General Mills,FRANCE|US_CANADA,cereals,https://images.openfoodfacts.org/images/products/001/600/013/7639/front_fr.3.400.jpg,160.0,10.0,53.33,30.0,30.0,15.0,6.7,0.9175,523.3199999999999,-363.31999999999994,-2.2707499999999996,6.25,33.331250000000004,18.75,data_quality_error,nutrient_density_exceeds_energy_limit,,not_beverage,False,False,False
16000157620,Original,fiber one,General Mills,US_CANADA,cereals,https://images.openfoodfacts.org/images/products/001/600/015/7620/front_en.38.400.jpg,204.545454545455,7.5,82.5,2.5,2.5,0.0,45.0,0.875,382.5,-177.954545454545,-0.869999999999996,3.666666666666659,40.33333333333325,1.2222222222222194,data_quality_error,nutrient_density_exceeds_energy_limit,,not_beverage,False,False,False
16000163492,very berry cheerios,general mills,General Mills,US_CANADA,cereals,https://images.openfoodfacts.org/images/products/001/600/016/3492/front_en.8.400.jpg,163.6,8.77018493652344,67.9517701272404,4.39126637178309,33.5168679630055,0.0863873291015625,5.55338429170496,2.97365007431928,346.40921760110314,-182.80921760110314,-1.1174157555079656,5.36074873870626,41.535311813716625,2.684148149011669,data_quality_error,nutrient_density_exceeds_energy_limit,,not_beverage,False,False,False
16000171091,Golden Grahams Cereal,golden grahams,,US_CANADA,cereals,https://images.openfoodfacts.org/images/products/001/600/017/1091/front_en.29.400.jpg,937.5,5.0,85.0,5.0,30.0,0.0,5.0,1.8125,405.0,532.5,0.568,0.5333333333333333,9.066666666666666,0.5333333333333333,data_quality_error,energy_above_900_kcal,,not_beverage,False,False,False
