region,category,metric,tail_band,tail_direction,barcode,product_name,brand,company,off_categories,image_url,metric_value,nutrition_quality_status,nutrition_quality_reason,energy_macro_exception_type,suggested_pattern_label
DACH,beverages,energy_kcal_100g,P10-P20,bottom,3179730101299,eau minérale naturelle,contrex,,"Boissons, Eaux, Eaux de sources, Eaux minérales, Eaux minérales naturelles, Boissons sans sucre ajouté",https://images.openfoodfacts.org/images/products/317/973/010/1299/front_fr.163.400.jpg,0.1,valid,,,normal_category_tail
DACH,beverages,energy_kcal_100g,P10-P20,bottom,5449000223555,PET 1.25L COCA ZERO CT SICAFE,coca-cola,Coca-Cola,"Boissons et préparations de boissons,Boissons,Boissons gazeuses,Boissons édulcorées,Sodas,Boissons light,Boissons sans alcool,Sodas au cola,Sodas light,Sodas au cola sans caféine,Sodas au cola light,Boissons avec sucre ajouté",https://images.openfoodfacts.org/images/products/544/900/022/3555/front_fr.119.400.jpg,0.12,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,normal_category_tail
DACH,beverages,energy_kcal_100g,P10-P20,bottom,5449000131836,Coca-Cola Zero 500ml черная крышка,coca-cola,Coca-Cola,"en:Beverages and beverages preparations,Bebidas,Bebidas carbonatadas,Bebidas artificialmente doçeadas,Sodas,Bebidas dietéticas,Colas,en:Diet sodas,en:Diet cola soft drink",https://images.openfoodfacts.org/images/products/544/900/013/1836/front_en.673.400.jpg,0.2,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,normal_category_tail
DACH,beverages,energy_kcal_100g,P10-P20,bottom,5449000138514,Coca Cola Zero 6 pack,coca-cola,Coca-Cola,"Boissons et préparations de boissons,Boissons,Boissons gazeuses,Boissons édulcorées,Sodas,Boissons light,Sodas au cola,Sodas light,Sodas au cola light",https://images.openfoodfacts.org/images/products/544/900/013/8514/front_nl.29.400.jpg,0.2,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,normal_category_tail
DACH,beverages,energy_kcal_100g,P10-P20,bottom,5000112548167,Coca-Cola Light,coca-cola,Coca-Cola,"Getränke und Getränkezubereitungen, Getränke, Kohlensäurehaltige Getränke, Getränke mit Süßstoff, Erfrischungsgetränke, Kalorienarme Getränke, Alkoholfreie Getränke, Cola, Kalorienarme Erfrischungsgetränke, Kalorienarme Colas, Gezuckerte Getränke",https://images.openfoodfacts.org/images/products/500/011/254/8167/front_de.30.400.jpg,0.2,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,normal_category_tail
DACH,beverages,energy_kcal_100g,P10-P20,bottom,5000112548389,Coca - Cola light taste koffeinfrei,coca-cola,Coca-Cola,"Getränke und Getränkezubereitungen, Getränke, Kohlensäurehaltige Getränke, Erfrischungsgetränke, Cola, Gezuckerte Getränke",https://images.openfoodfacts.org/images/products/500/011/254/8389/front_de.20.400.jpg,0.2,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,normal_category_tail
DACH,beverages,energy_kcal_100g,P10-P20,bottom,5000112552157,Coca-Cola Zero,coca-cola,Coca-Cola,"Getränke und Getränkezubereitungen, Getränke, Kohlensäurehaltige Getränke, Getränke mit Süßstoff, Erfrischungsgetränke, Kalorienarme Getränke, Cola, Kalorienarme Erfrischungsgetränke, Kalorienarme Colas, Gezuckerte Getränke",https://images.openfoodfacts.org/images/products/500/011/255/2157/front_de.30.400.jpg,0.2,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,normal_category_tail
DACH,beverages,energy_kcal_100g,P10-P20,bottom,5449000169358,Coca-Cola Zero zuccheri Zero caffeina,coca-cola,Coca-Cola,"Bevande e preparati per bevande,Bevande,Bevande effervescente,Bevande artificialmente zuccherate,Bibite gassate,Bevande dietetiche,Cola,Bibite gassate dietetiche,Bibite alla cola senza caffeina,Cole dietetiche",https://images.openfoodfacts.org/images/products/544/900/016/9358/front_it.48.400.jpg,0.2,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,normal_category_tail
DACH,beverages,energy_kcal_100g,P10-P20,bottom,5449000050205,Coca-Cola Light,coca-cola,Coca-Cola,"Dranken en drankbereidingen, Dranken, Koolzuurhoudende dranken, Kunstmatig gezoete dranken, Frisdranken, Light dranken, Cola's, Light frisdranken, Light cola's",https://images.openfoodfacts.org/images/products/544/900/005/0205/front_nl.137.400.jpg,0.2,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,normal_category_tail
DACH,beverages,energy_kcal_100g,P10-P20,bottom,90357879,Coca-Cola Zero / Đen,coca-cola,Coca-Cola,"Getränke und Getränkezubereitungen, Getränke, Kohlensäurehaltige Getränke, Getränke mit Süßstoff, Erfrischungsgetränke, Kalorienarme Getränke, Cola, Kalorienarme Erfrischungsgetränke, Kalorienarme Colas",https://images.openfoodfacts.org/images/products/000/009/035/7879/front_de.21.400.jpg,0.2,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,normal_category_tail
DACH,beverages,energy_kcal_100g,P10-P20,bottom,90375323,Coca cola zero,coca-cola,Coca-Cola,"Bevande, Bevande effervescente, Bevande artificialmente zuccherate, Bibite gassate, Bevande dietetiche, Cola, Bibite gassate dietetiche, Cole dietetiche",https://images.openfoodfacts.org/images/products/000/009/037/5323/front_it.69.400.jpg,0.2,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,normal_category_tail
DACH,beverages,energy_kcal_100g,P10-P20,bottom,90377846,Cocacola Light,coca-cola,Coca-Cola,"Beverages and beverages preparations,Beverages,Carbonated drinks,Artificially sweetened beverages,Sodas,Diet beverages,Unsweetened beverages,Carbonated soft drinks without fruit juice,Colas,Diet sodas,Carbonated soft drinks without fruit juice with sugar and artificial sweeteners,Diet cola soft drink",https://images.openfoodfacts.org/images/products/000/009/037/7846/front_fr.14.400.jpg,0.2,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,normal_category_tail
DACH,beverages,energy_kcal_100g,P10-P20,bottom,5449000017895,"Coca-Cola light Coca-Cola light Mehrweg Pet 1L X1 1 l (1,29 € / 1 l) zzgl. Pfand 0,15 €",coca-cola,Coca-Cola,"Getränke und Getränkezubereitungen, Getränke, Kohlensäurehaltige Getränke, Getränke mit Süßstoff, Erfrischungsgetränke, Kalorienarme Getränke, Cola, Kalorienarme Erfrischungsgetränke, Kalorienarme Colas",https://images.openfoodfacts.org/images/products/544/900/001/7895/front_de.46.400.jpg,0.2,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,normal_category_tail
DACH,beverages,energy_kcal_100g,P10-P20,bottom,5449000226068,Coca Zéro,coca-cola,Coca-Cola,"Bebidas, Bebidas carbonatadas, Bebidas endulzadas artificialmente, Sodas, Bebidas light, Bebidas no alcohólicas, Bebidas de cola, Sodas light, Bebida de cola light, Bebidas azucaradas",https://images.openfoodfacts.org/images/products/544/900/022/6068/front_es.29.400.jpg,0.2,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,normal_category_tail
DACH,beverages,energy_kcal_100g,P10-P20,bottom,5000112546439,Coca Cola light,coca-cola,Coca-Cola,"Boissons et préparations de boissons,Boissons,Boissons gazeuses,Boissons édulcorées,Sodas,Boissons light,Boissons sans alcool,Sodas au cola,Sodas light,Sodas au cola light,Boissons avec sucre ajouté",https://images.openfoodfacts.org/images/products/500/011/254/6439/front_de.20.400.jpg,0.2,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,normal_category_tail
DACH,beverages,energy_kcal_100g,P10-P20,bottom,4060800139665,Pepsi Light,pepsi,PepsiCo,"Boissons et préparations de boissons, Boissons, Boissons gazeuses, Boissons édulcorées, Sodas, Boissons light, Boissons sans alcool, Sodas au cola, Sodas light, Sodas au cola light",https://images.openfoodfacts.org/images/products/406/080/013/9665/front_fr.4.400.jpg,0.2,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,normal_category_tail
DACH,beverages,energy_kcal_100g,P10-P20,bottom,5449000131805,Coca-Cola Zero Azúcar,coca-cola,Coca-Cola,"Getränke und Getränkezubereitungen,Getränke,Kohlensäurehaltige Getränke,Getränke mit Süßstoff,Erfrischungsgetränke,Kalorienarme Getränke,Cola,Kalorienarme Erfrischungsgetränke,Kalorienarme Colas",https://images.openfoodfacts.org/images/products/544/900/013/1805/front_en.687.400.jpg,0.2,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,normal_category_tail
DACH,beverages,energy_kcal_100g,P10-P20,bottom,7617500192307,Cola zero,m-budget,,"Boissons, Boissons gazeuses, Boissons édulcorées, Sodas, Boissons light, Sodas au cola, Sodas light, Sodas au cola light",https://images.openfoodfacts.org/images/products/761/750/019/2307/front_fr.11.400.jpg,0.2,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,normal_category_tail
DACH,beverages,energy_kcal_100g,P10-P20,bottom,54490604,Cocacola mini light,coca-cola,Coca-Cola,"Boissons, Boissons gazeuses, Boissons édulcorées, Sodas, Boissons light, Sodas au cola, Sodas light, Boissons sans sucre ajouté, Sodas au cola light",https://images.openfoodfacts.org/images/products/000/005/449/0604/front_fr.8.400.jpg,0.25,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,normal_category_tail
DACH,beverages,energy_kcal_100g,P5-P10,bottom,3585801000086,St. Petersbourg,kusmi tea,,"Getränke und Getränkezubereitungen, Pflanzliche Lebensmittel und Getränke, Getränke, Heißgetränke, Pflanzliche Getränke, Tees",https://images.openfoodfacts.org/images/products/358/580/100/0086/front_de.3.400.jpg,0.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P5-P10,bottom,4334011009070,classic naturliches mineralwasser,real quality,,"Boissons et préparations de boissons, Boissons, Boissons gazeuses, Eaux, Eaux de sources, Eaux minérales, Eaux gazeuses, Eaux minérales naturelles, Eau minérale naturelle gazéifiée",https://images.openfoodfacts.org/images/products/433/401/100/9070/front_fr.13.400.jpg,0.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P5-P10,bottom,4335896631677,Natürliches Mineralwasser,edeka,,"Beverages and beverages preparations, Beverages, Carbonated drinks, Waters, Spring waters, Mineral waters, Carbonated waters, Natural mineral waters, Carbonated natural mineral waters",https://images.openfoodfacts.org/images/products/433/589/663/1677/front_en.4.400.jpg,0.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P5-P10,bottom,7613035407374,Special T Lemon & Ginger,nestle,Nestlé,Beverages,https://images.openfoodfacts.org/images/products/761/303/540/7374/front_fr.4.400.jpg,0.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P5-P10,bottom,7613035408111,SPECIAL.T Thé Noir english breakfast,nestle,Nestlé,"Boissons et préparations de boissons, Boissons",https://images.openfoodfacts.org/images/products/761/303/540/8111/front_fr.21.400.jpg,0.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P5-P10,bottom,9009700300206,"Mineralwasser ohne 1,5l",voslauer,,"Getränke und Getränkezubereitungen, Getränke, Wasser, Quellwasser, Mineralwasser, Natürliches Mineralwasser",https://images.openfoodfacts.org/images/products/900/970/030/0206/front_de.13.400.jpg,0.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P5-P10,bottom,9009700303108,Vöslauer Ohne,voslauer,,"Boissons, Eaux, Eaux de sources, Eaux minérales, Eaux minérales naturelles",https://images.openfoodfacts.org/images/products/900/970/030/3108/front_fr.4.400.jpg,0.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P5-P10,bottom,9009700309421,Mineralwasser superprickelnd,voslauer,,"Getränke und Getränkezubereitungen,Getränke,Wasser,Quellwasser",https://images.openfoodfacts.org/images/products/900/970/030/9421/front_de.9.400.jpg,0.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P5-P10,bottom,20232566,Kirschwasser,bimmerle kg,,"Boissons et préparations de boissons, Boissons",,0.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P5-P10,bottom,7640169270017,Eau minérale naturelle,sembrancher,,"Boissons, Eaux, Eaux de sources, Eaux minérales, Eaux minérales naturelles",https://images.openfoodfacts.org/images/products/764/016/927/0017/front_fr.10.400.jpg,0.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P5-P10,bottom,76404108,Valser Prickelnd,valser,,"Getränke und Getränkezubereitungen,Getränke,Kohlensäurehaltige Getränke,Wasser,Quellwasser,Mineralwasser,Alkoholfreie Getränke,Selterswasser,Natürliches Mineralwasser,Natürliches Mineralwasser mit Kohlensäure versetzt",https://images.openfoodfacts.org/images/products/000/007/640/4108/front_de.26.400.jpg,0.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P5-P10,bottom,7640140337210,Nespresso Arpeggio,nespresso,Nestlé,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Boissons chaudes, Cafés, Dosettes, Cafés en dosettes, Cafés en dosettes compatible Nespresso",https://images.openfoodfacts.org/images/products/764/014/033/7210/front_fr.14.400.jpg,0.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P5-P10,bottom,7640140337333,Nespresso Roma,nespresso,Nestlé,"Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Lebensmittel, Heißgetränke, Kaffees, Kapseln, Ungezuckerte Getränke, Kaffees in Pads, Nespresso-kompatible Kapseln",https://images.openfoodfacts.org/images/products/764/014/033/7333/front_de.11.400.jpg,0.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P5-P10,bottom,7640140337517,Café,nespresso,Nestlé,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Boissons chaudes, Cafés, Dosettes, Cafés en dosettes, Cafés en dosettes compatible Nespresso",https://images.openfoodfacts.org/images/products/764/014/033/7517/front_fr.3.400.jpg,0.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P5-P10,bottom,7640159925514,Capsules Cosi de café torréfié et moulu,nespresso,Nestlé,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Boissons chaudes, Cafés, Dosettes, Cafés en dosettes, Cafés en dosettes compatible Nespresso",https://images.openfoodfacts.org/images/products/764/015/992/5514/front_fr.29.400.jpg,0.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P5-P10,bottom,3585810080475,Earl Grey,kusmi tea,,"Boissons et préparations de boissons, Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Thés, Thés noirs",https://images.openfoodfacts.org/images/products/358/581/008/0475/front_fr.18.400.jpg,0.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P5-P10,bottom,3468570726299,THONON Eau Minérale Naturelle 1.5L,thonon,,"Beverages, Waters, Spring waters, Mineral waters, Non-alcoholic beverages, Unsweetened beverages, en:natural-mineral-waters, Boissons et préparations de boissons",https://images.openfoodfacts.org/images/products/346/857/072/6299/front_fr.87.400.jpg,0.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P5-P10,bottom,7610849710393,Qualité & Prix Mix mélanges de fruits à infusion aromatisés,coop,Coop,en:teas,https://images.openfoodfacts.org/images/products/761/084/971/0393/front_fr.12.400.jpg,0.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P5-P10,bottom,9009700311172,vöslauer superprickelnd,voslauer,,"Boissons et préparations de boissons, Boissons, Eaux, Eaux de sources, Eaux minérales",https://images.openfoodfacts.org/images/products/900/970/031/1172/front_fr.28.400.jpg,0.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P5-P10,bottom,20422837,Winter dreams,lord nelson,,"Boissons, Boissons chaudes",https://images.openfoodfacts.org/images/products/000/002/042/2837/front_fr.13.400.jpg,0.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P80-P90,top,5010327000176,Glenfiddich Single Malt Scotch Whisky,glenfiddich,,"Beverages and beverages preparations,Beverages,Alcoholic beverages,Distilled beverages,Hard liquors,Eaux de vie,Whisky,Scotch whisky",https://images.openfoodfacts.org/images/products/501/032/700/0176/front_en.28.400.jpg,224.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P80-P90,top,813497006215,Rum,bumbu,,"Boissons et préparations de boissons,Boissons,Boissons alcoolisées,Boissons distillés,Alcools forts,Eaux-de-vie,Rhums",https://images.openfoodfacts.org/images/products/081/349/700/6215/front_en.10.400.jpg,224.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P80-P90,top,3147690051206,Whisky Ecosse Blended 40% vol.,label 5,,"Boissons, Boissons alcoolisées, Boissons distillés, Alcools forts, Eaux-de-vie, Whiskys",https://images.openfoodfacts.org/images/products/314/769/005/1206/front_fr.9.400.jpg,225.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P80-P90,top,5010677055154,Rum Razz,bacardi,,"Getränke und Getränkezubereitungen, Getränke, Alkoholische Getränke",https://images.openfoodfacts.org/images/products/501/067/705/5154/front_de.11.400.jpg,226.7,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P80-P90,top,5012427091405,Jack Daniels's Tennessee Honey Liqueur Barbecue Glaze,jack daniel's,,"Boissons et préparations de boissons, Boissons, Boissons alcoolisées, Boissons distillés, Alcools forts, Liqueurs",https://images.openfoodfacts.org/images/products/501/242/709/1405/front_fr.28.400.jpg,229.3,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P80-P90,top,80480280017,Grey goose original,grey goose,,"Boissons, Boissons alcoolisées, Boissons distillés, Alcools forts, Eaux-de-vie, Vodkas",https://images.openfoodfacts.org/images/products/008/048/028/0017/front_en.18.400.jpg,230.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P80-P90,top,811538013062,,kraken,,"fr:boissons, boissons-alcoolisées, boissons-distillés, fr:alcools-forts, eaux-de-vie, fr:rhums",https://images.openfoodfacts.org/images/products/081/153/801/3062/front_fr.33.400.jpg,230.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P80-P90,top,20069865,,belbake,,"Beverages and beverages preparations, Plant-based foods and beverages, Beverages, Plant-based foods, Cereals and potatoes, Breads, fr:Backmischung, fr:Préparation pour pain",https://images.openfoodfacts.org/images/products/000/002/006/9865/front_fr.20.400.jpg,231.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P80-P90,top,20525880,Bio Grüner Tee,berida,,"Boissons et préparations de boissons, Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Thés",https://images.openfoodfacts.org/images/products/000/002/052/5880/front_fr.26.400.jpg,235.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P80-P90,top,5021047105287,Coconut Cream,thai kitchen,,"Beverages and beverages preparations, Plant-based foods and beverages, Beverages, Plant-based foods, Dairy substitutes, Milk substitutes, Plant-based beverages, Plant-based milk alternatives, Plant-based creams, Plant-based creams for cooking, Coconut-based creams for cooking, Coconut milks and creams",https://images.openfoodfacts.org/images/products/502/104/710/5287/front_en.36.400.jpg,237.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P80-P90,top,5000281015248,Tanqueray Gin,tanqueray,,"Bebidas,Bebidas alcohólicas,Bebidas destiladas,en:Hard liquors,Ginebras",https://images.openfoodfacts.org/images/products/500/028/101/5248/front_en.25.400.jpg,238.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P80-P90,top,26011714,Cotes du rhones,aldi,Aldi,"Boissons,Boissons alcoolisées,Vins,Vins français,Côtes du Rhône",https://images.openfoodfacts.org/images/products/000/002/601/1714/front_fr.21.400.jpg,240.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P80-P90,top,8805957017598,,all groo,,"Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Lebensmittel, Frühstücke, Brotaufstriche, Heißgetränke, Pflanzliche Getränke, Pflanzliche Brotaufstriche, Süße Brotaufstriche, Konfitüren und Marmeladen, Tees, Konfitüren",https://images.openfoodfacts.org/images/products/880/595/701/7598/front_en.21.400.jpg,241.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P80-P90,top,4003310016095,Batida de Coco,mangaroca,,"Getränke und Getränkezubereitungen, Getränke, Alkoholische Getränke, Liköre",https://images.openfoodfacts.org/images/products/400/331/001/6095/front_de.7.400.jpg,242.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P80-P90,top,73160717,Hydrogel Sports Fuel Gel 100,maurten,,"Getränke und Getränkezubereitungen, Getränke, Süßstoffe, Nahrungsergänzungsmittel, Zucker, Gezuckerte Getränke, Energiegel, Sportgel",https://images.openfoodfacts.org/images/products/000/007/316/0717/front_de.3.400.jpg,250.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P80-P90,top,3163937010003,Pastis de Marseille,ricard,,"Boissons,Boissons alcoolisées,Pastis,Boisson alcoolisé",https://images.openfoodfacts.org/images/products/316/393/701/0003/front_fr.114.400.jpg,250.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P80-P90,top,20004811,,fresh & easy,,"Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frucht- und gemüsebasierte Lebensmittel, Frühstücke, Brotaufstriche, Fruchtbasierte Lebensmittel, Pflanzliche Brotaufstriche, Süße Brotaufstriche, Konfitüren und Marmeladen, Konfitüren, Marmeladen aus roten Früchten, Erdbeere Konfitüren, Beverages",,250.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P80-P90,top,7610594253121,Kahlúa Coffee Liqueur,kahlua,,"Boissons et préparations de boissons, Boissons, Boissons alcoolisées, Liqueurs, en:Coffee liqueur",https://images.openfoodfacts.org/images/products/761/059/425/3121/front_fr.9.400.jpg,250.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P80-P90,top,8719128117843,Lipton Zitron Sirup,sodastream,,"Getränke und Getränkezubereitungen, Getränke, Sirups",https://images.openfoodfacts.org/images/products/871/912/811/7843/front_de.32.400.jpg,254.3021032104,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P80-P90,top,4000269101469,Riemerschmid Granatapfel Grenadine,riemerschmid,,"Beverages and beverages preparations, Beverages, Beverage preparations, Syrups, Flavoured syrups, Grenadine, en:sweetened-beverages",https://images.openfoodfacts.org/images/products/400/026/910/1469/front_de.25.400.jpg,260.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P90-P95,top,3379140108790,The Vert Green Gunpowder,central asia pacific ltd.,,"Getränke und Getränkezubereitungen, Pflanzliche Lebensmittel und Getränke, Getränke, Heißgetränke, Pflanzliche Getränke, Tees, Grüne Tees",,366.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P90-P95,top,7612100054826,Ovomaltine,wander,,"Getränke und Getränkezubereitungen, Getränke, Frühstücke, Kakao und Kakaoprodukte, Getränkezubereitungen, Kakao- und Schokoladenpulver, Heißgetränke zum Aufgließen, Kakaohaltige Getränkepulver, en:Malted cocoa",https://images.openfoodfacts.org/images/products/761/210/005/4826/front_de.28.400.jpg,369.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P90-P95,top,20007836,Instant Ice Coffee,bellarom,,"Getränke und Getränkezubereitungen, Getränke",https://images.openfoodfacts.org/images/products/000/002/000/7836/front_de.3.400.jpg,369.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P90-P95,top,7613287394613,ICED LATTE SALTED CARAMEL,nestle,Nestlé,"Getränke und Getränkezubereitungen,Getränke,Kaffeegetränke,Getränkezubereitung",https://images.openfoodfacts.org/images/products/761/328/739/4613/front_en.12.400.jpg,370.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P90-P95,top,4024297018612,Lupinenkaffee Kakao instant,naturata,,"Beverages and beverages preparations, Beverages",https://images.openfoodfacts.org/images/products/402/429/701/8612/front_en.3.400.jpg,370.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P90-P95,top,3664346324458,Kaba Bananen-Geschmack,carambar,,"Getränke und Getränkezubereitungen, Getränke, Getrocknete Produkte, Getrocknete Produkte zur Rehydrierung, Getrocknete Getränke",https://images.openfoodfacts.org/images/products/366/434/632/4458/front_en.7.400.jpg,370.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P90-P95,top,4260407950889,Zimt+Kardamom,koawach,,"Getränke und Getränkezubereitungen, Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Lebensmittel, Gewürzmittel, Kakao und Kakaoprodukte, Getränkezubereitungen, Gewürze, Kakao- und Schokoladenpulver, Heißgetränke zum Aufgließen, Zimt, Kakaohaltige Getränkepulver, Kakaohaltig",https://images.openfoodfacts.org/images/products/426/040/795/0889/front_de.13.400.jpg,370.0,valid,,,likely_category_scope_noise
DACH,beverages,energy_kcal_100g,P90-P95,top,7612100001769,Ovo Original,ovomaltine,,"Boissons et préparations de boissons, Boissons, Snacks, Petit-déjeuners, Snacks sucrés, Cacao et dérivés, Confiseries, Préparations pour boissons, Cacaos et chocolats en poudre, Boissons instantanées, Chocolats en poudre, Poudre maltée cacaotée",https://images.openfoodfacts.org/images/products/761/210/000/1769/front_fr.7.400.jpg,371.0,valid,,,likely_category_scope_noise
